vector_type,vector_size,iteration,execution_time
0,65000,4,0.002491
0,65000,5,0.002701
0,65000,6,0.002575
0,65000,7,0.002731
0,65000,8,0.002566
0,65000,9,0.002512
0,65000,10,0.002780
0,70000,1,0.002929
0,70000,2,0.002767
0,70000,3,0.002792
0,70000,4,0.002743
0,70000,5,0.002987
0,70000,6,0.002943
0,70000,7,0.002672
0,70000,8,0.002905
0,70000,9,0.002861
0,70000,10,0.002673
0,75000,1,0.003294
0,75000,2,0.002895
0,75000,3,0.003095
0,75000,4,0.003102
0,75000,5,0.002942
0,75000,6,0.002913
0,75000,7,0.003065
0,75000,8,0.003081
0,75000,9,0.003080
0,75000,10,0.002876
0,80000,1,0.003224
0,80000,2,0.003122
0,80000,3,0.003214
0,80000,4,0.003360
0,80000,5,0.003192
0,80000,6,0.003327
0,80000,7,0.003666
0,80000,8,0.003105
0,80000,9,0.003093
0,80000,10,0.003043
0,85000,1,0.003666
0,85000,2,0.003507
0,85000,3,0.003380
0,85000,4,0.003281
0,85000,5,0.003508
0,85000,6,0.003315
0,85000,7,0.003425
0,85000,8,0.003230
0,85000,9,0.003407
0,85000,10,0.003539
0,90000,1,0.003528
0,90000,2,0.003741
0,90000,3,0.003689
0,90000,4,0.003790
0,90000,5,0.003417
0,90000,6,0.003527
0,90000,7,0.003722
0,90000,8,0.003746
0,90000,9,0.003544
0,90000,10,0.003423
0,95000,1,0.003753
0,95000,2,0.003925
0,95000,3,0.003655
0,95000,4,0.003724
0,95000,5,0.003921
0,95000,6,0.003897
0,95000,7,0.003788
0,95000,8,0.003677
0,95000,9,0.003942
0,95000,10,0.003904
0,100000,1,0.004175
0,100000,2,0.004140
0,100000,3,0.003868
0,100000,4,0.004240
0,100000,5,0.003890
0,100000,6,0.003906
0,100000,7,0.003900
0,100000,8,0.003873
0,100000,9,0.004501
0,100000,10,0.004360
