vector_type,vector_size,iteration,execution_time
0,35000,3,0.006963
0,35000,4,0.006975
0,35000,5,0.007023
0,35000,6,0.006917
0,35000,7,0.006984
0,35000,8,0.007271
0,35000,9,0.006880
0,35000,10,0.007417
0,40000,1,0.010254
0,40000,2,0.008467
0,40000,3,0.008490
0,40000,4,0.008486
0,40000,5,0.008535
0,40000,6,0.008590
0,40000,7,0.008514
0,40000,8,0.008178
0,40000,9,0.007903
0,40000,10,0.007963
0,45000,1,0.009144
0,45000,2,0.009172
0,45000,3,0.009152
0,45000,4,0.009006
0,45000,5,0.009654
0,45000,6,0.009615
0,45000,7,0.009659
0,45000,8,0.009663
0,45000,9,0.009070
0,45000,10,0.009397
0,50000,1,0.010056
0,50000,2,0.011072
0,50000,3,0.010174
0,50000,4,0.010879
0,50000,5,0.010119
0,50000,6,0.010103
0,50000,7,0.010029
0,50000,8,0.010438
0,50000,9,0.010033
0,50000,10,0.010155
0,55000,1,0.012055
0,55000,2,0.012014
0,55000,3,0.013028
0,55000,4,0.012099
0,55000,5,0.011862
0,55000,6,0.011282
0,55000,7,0.012115
0,55000,8,0.011387
0,55000,9,0.011400
0,55000,10,0.011417
0,60000,1,0.013028
0,60000,2,0.012309
0,60000,3,0.012364
0,60000,4,0.012686
0,60000,5,0.012496
0,60000,6,0.013171
0,60000,7,0.012950
0,60000,8,0.012317
0,60000,9,0.013263
0,60000,10,0.013465
0,65000,1,0.013227
0,65000,2,0.013431
0,65000,3,0.013340
0,65000,4,0.014184
0,65000,5,0.013431
0,65000,6,0.014277
0,65000,7,0.013197
0,65000,8,0.014340
0,65000,9,0.014089
0,65000,10,0.013328
0,70000,1,0.015642
0,70000,2,0.014975
0,70000,3,0.014475
0,70000,4,0.014566
0,70000,5,0.014523
0,70000,6,0.015296
0,70000,7,0.015550
0,70000,8,0.014654
0,70000,9,0.015650
0,70000,10,0.014543
0,75000,1,0.015704
0,75000,2,0.016721
0,75000,3,0.016249
0,75000,4,0.016187
0,75000,5,0.016151
0,75000,6,0.015640
0,75000,7,0.015677
0,75000,8,0.015572
0,75000,9,0.015909
0,75000,10,0.016785
0,80000,1,0.016945
0,80000,2,0.016965
0,80000,3,0.016749
0,80000,4,0.016923
0,80000,5,0.018023
0,80000,6,0.016859
0,80000,7,0.017963
0,80000,8,0.017996
0,80000,9,0.017016
0,80000,10,0.017252
0,85000,1,0.017845
0,85000,2,0.019169
0,85000,3,0.017961
0,85000,4,0.017957
0,85000,5,0.019172
0,85000,6,0.019051
0,85000,7,0.018094
0,85000,8,0.018935
0,85000,9,0.018069
0,85000,10,0.017820
0,90000,1,0.020189
0,90000,2,0.019863
0,90000,3,0.019317
0,90000,4,0.019301
0,90000,5,0.019083
0,90000,6,0.019166
0,90000,7,0.018885
0,90000,8,0.020446
0,90000,9,0.020220
0,90000,10,0.019206
0,95000,1,0.021363
0,95000,2,0.020294
0,95000,3,0.021579
0,95000,4,0.020415
0,95000,5,0.020420
0,95000,6,0.020217
0,95000,7,0.021922
0,95000,8,0.020788
0,95000,9,0.020228
0,95000,10,0.021648
0,100000,1,0.021319
0,100000,2,0.021752
0,100000,3,0.021935
0,100000,4,0.021351
0,100000,5,0.021994
0,100000,6,0.021339
0,100000,7,0.021528
0,100000,8,0.021399
0,100000,9,0.021477
0,100000,10,0.022586
