vector_type,vector_size,iteration,execution_time
0,70000,7,0.010571
0,70000,8,0.009718
0,70000,9,0.010447
0,70000,10,0.009999
0,75000,1,0.010969
0,75000,2,0.010557
0,75000,3,0.011403
0,75000,4,0.010616
0,75000,5,0.011060
0,75000,6,0.010484
0,75000,7,0.010691
0,75000,8,0.010706
0,75000,9,0.010915
0,75000,10,0.011230
0,80000,1,0.011234
0,80000,2,0.011284
0,80000,3,0.011336
0,80000,4,0.011892
0,80000,5,0.011955
0,80000,6,0.012349
0,80000,7,0.012026
0,80000,8,0.011230
0,80000,9,0.011409
0,80000,10,0.012240
0,85000,1,0.011962
0,85000,2,0.012625
0,85000,3,0.012490
0,85000,4,0.012929
0,85000,5,0.012837
0,85000,6,0.012703
0,85000,7,0.012266
0,85000,8,0.013261
0,85000,9,0.012632
0,85000,10,0.011957
0,90000,1,0.012857
0,90000,2,0.012828
0,90000,3,0.013135
0,90000,4,0.012999
0,90000,5,0.012829
0,90000,6,0.013034
0,90000,7,0.017193
0,90000,8,0.013871
0,90000,9,0.013011
0,90000,10,0.012889
0,95000,1,0.014850
0,95000,2,0.014882
0,95000,3,0.015313
0,95000,4,0.013712
0,95000,5,0.013661
0,95000,6,0.013619
0,95000,7,0.014043
0,95000,8,0.013623
0,95000,9,0.014535
0,95000,10,0.014491
0,100000,1,0.015716
0,100000,2,0.014646
0,100000,3,0.014714
0,100000,4,0.014550
0,100000,5,0.014786
0,100000,6,0.016323
0,100000,7,0.014472
0,100000,8,0.014472
0,100000,9,0.016314
0,100000,10,0.014607
