vector_type,vector_size,iteration,execution_time
0,25,1,0.000012
0,25,2,0.000009
0,25,3,0.000005
0,25,4,0.000004
0,25,5,0.000004
0,25,6,0.000008
0,25,7,0.000004
0,25,8,0.000004
0,25,9,0.000004
0,25,10,0.000004
0,100,1,0.000021
0,100,2,0.000022
0,100,3,0.000011
0,100,4,0.000011
0,100,5,0.000011
0,100,6,0.000011
0,100,7,0.000011
0,100,8,0.000011
0,100,9,0.000010
0,100,10,0.000010
0,500,1,0.000115
0,500,2,0.000129
0,500,3,0.000056
0,500,4,0.000055
0,500,5,0.000054
0,500,6,0.000055
0,500,7,0.000055
0,500,8,0.000062
0,500,9,0.000051
0,500,10,0.000084
0,1000,1,0.000396
0,1000,2,0.000166
0,1000,3,0.000121
0,1000,4,0.000103
0,1000,5,0.000102
0,1000,6,0.000108
0,1000,7,0.000104
0,1000,8,0.000101
0,1000,9,0.000102
0,1000,10,0.000103
0,2500,1,0.000971
0,2500,2,0.000530
0,2500,3,0.000267
0,2500,4,0.000272
0,2500,5,0.000258
0,2500,6,0.000404
0,2500,7,0.000287
0,2500,8,0.000262
0,2500,9,0.000262
0,2500,10,0.000269
0,5000,1,0.001503
0,5000,2,0.001112
0,5000,3,0.000581
0,5000,4,0.000562
0,5000,5,0.000534
0,5000,6,0.000535
0,5000,7,0.000532
0,5000,8,0.000886
0,5000,9,0.000730
0,5000,10,0.000787
0,7500,1,0.003150
0,7500,2,0.001338
0,7500,3,0.000833
0,7500,4,0.000834
0,7500,5,0.000912
0,7500,6,0.001133
0,7500,7,0.000831
0,7500,8,0.000951
0,7500,9,0.000830
0,7500,10,0.000822
0,10000,1,0.003152
0,10000,2,0.001615
0,10000,3,0.001263
0,10000,4,0.001165
0,10000,5,0.001203
0,10000,6,0.001134
0,10000,7,0.001130
0,10000,8,0.001260
0,10000,9,0.001235
0,10000,10,0.001735
0,15000,1,0.005023
0,15000,2,0.003133
0,15000,3,0.002285
0,15000,4,0.001970
0,15000,5,0.001997
0,15000,6,0.002369
0,15000,7,0.001973
0,15000,8,0.001930
0,15000,9,0.001845
0,15000,10,0.002238
0,20000,1,0.006387
0,20000,2,0.004025
0,20000,3,0.002905
0,20000,4,0.002857
0,20000,5,0.003196
0,20000,6,0.002768
0,20000,7,0.002770
0,20000,8,0.003016
0,20000,9,0.002809
0,20000,10,0.003018
0,25000,1,0.008027
0,25000,2,0.005046
0,25000,3,0.004345
0,25000,4,0.004005
0,25000,5,0.003849
0,25000,6,0.004011
0,25000,7,0.004057
0,25000,8,0.003889
0,25000,9,0.004631
0,25000,10,0.004135
0,30000,1,0.009252
0,30000,2,0.006143
0,30000,3,0.005283
0,30000,4,0.005491
0,30000,5,0.005095
0,30000,6,0.005175
0,30000,7,0.005340
0,30000,8,0.005154
0,30000,9,0.005132
0,30000,10,0.005501
0,35000,1,0.011769
0,35000,2,0.007446
0,35000,3,0.006574
0,35000,4,0.006805
0,35000,5,0.007195
0,35000,6,0.006775
0,35000,7,0.006521
0,35000,8,0.006568
0,35000,9,0.006642
0,35000,10,0.008510
0,40000,1,0.013942
0,40000,2,0.008904
0,40000,3,0.007980
0,40000,4,0.007871
0,40000,5,0.007833
0,40000,6,0.007746
0,40000,7,0.007729
0,40000,8,0.007877
0,40000,9,0.012536
0,40000,10,0.012537
0,45000,1,0.018092
0,45000,2,0.010496
0,45000,3,0.009334
0,45000,4,0.009713
0,45000,5,0.009756
0,45000,6,0.009242
0,45000,7,0.009480
0,45000,8,0.008963
0,45000,9,0.009033
0,45000,10,0.009027
0,50000,1,0.016843
0,50000,2,0.012002
0,50000,3,0.010982
0,50000,4,0.010600
0,50000,5,0.011009
0,50000,6,0.011051
0,50000,7,0.011217
0,50000,8,0.011461
0,50000,9,0.011133
0,50000,10,0.010942
0,55000,1,0.019825
0,55000,2,0.013230
0,55000,3,0.013901
0,55000,4,0.012658
0,55000,5,0.012299
0,55000,6,0.012228
0,55000,7,0.012230
0,55000,8,0.012674
0,55000,9,0.012888
0,55000,10,0.012174
0,60000,1,0.021833
0,60000,2,0.017553
0,60000,3,0.015418
0,60000,4,0.014563
0,60000,5,0.013910
0,60000,6,0.013827
0,60000,7,0.013591
0,60000,8,0.013947
0,60000,9,0.014204
0,60000,10,0.013146
0,65000,1,0.023671
0,65000,2,0.016644
0,65000,3,0.016816
0,65000,4,0.016393
0,65000,5,0.016034
0,65000,6,0.014861
0,65000,7,0.015435
0,65000,8,0.016755
0,65000,9,0.015234
0,65000,10,0.014503
0,70000,1,0.026686
0,70000,2,0.018157
0,70000,3,0.018134
0,70000,4,0.018317
0,70000,5,0.017090
0,70000,6,0.018084
0,70000,7,0.016766
0,70000,8,0.017498
0,70000,9,0.018522
0,70000,10,0.018074
0,75000,1,0.025815
0,75000,2,0.022479
0,75000,3,0.018682
0,75000,4,0.018741
0,75000,5,0.019714
0,75000,6,0.021032
0,75000,7,0.019976
0,75000,8,0.019255
0,75000,9,0.018728
0,75000,10,0.018271
0,80000,1,0.028518
0,80000,2,0.022535
0,80000,3,0.022411
0,80000,4,0.020517
0,80000,5,0.021863
0,80000,6,0.021535
0,80000,7,0.020739
0,80000,8,0.021353
0,80000,9,0.022143
0,80000,10,0.020113
0,85000,1,0.030912
0,85000,2,0.022819
0,85000,3,0.021691
0,85000,4,0.022673
0,85000,5,0.023979
0,85000,6,0.025086
0,85000,7,0.024328
0,85000,8,0.022358
0,85000,9,0.023492
0,85000,10,0.022390
0,90000,1,0.033141
0,90000,2,0.026817
0,90000,3,0.026110
0,90000,4,0.025726
0,90000,5,0.025803
0,90000,6,0.026344
0,90000,7,0.025902
0,90000,8,0.024628
0,90000,9,0.026241
0,90000,10,0.023960
0,95000,1,0.035508
0,95000,2,0.028117
0,95000,3,0.027145
0,95000,4,0.026320
0,95000,5,0.025958
0,95000,6,0.027687
0,95000,7,0.026195
0,95000,8,0.026008
0,95000,9,0.027452
0,95000,10,0.029262
0,100000,1,0.037264
0,100000,2,0.030441
0,100000,3,0.030673
0,100000,4,0.028247
0,100000,5,0.031799
0,100000,6,0.030108
0,100000,7,0.027270
0,100000,8,0.029211
0,100000,9,0.028102
0,100000,10,0.028200
