vector_type,vector_size,iteration,execution_time
0,25,1,0.000005
0,25,2,0.000003
0,25,3,0.000004
0,25,4,0.000003
0,25,5,0.000003
0,25,6,0.000003
0,25,7,0.000004
0,25,8,0.000003
0,25,9,0.000003
0,25,10,0.000003
0,100,1,0.000012
0,100,2,0.000012
0,100,3,0.000013
0,100,4,0.000012
0,100,5,0.000012
0,100,6,0.000013
0,100,7,0.000012
0,100,8,0.000012
0,100,9,0.000012
0,100,10,0.000012
0,500,1,0.000092
0,500,2,0.000070
0,500,3,0.000068
0,500,4,0.000068
0,500,5,0.000100
0,500,6,0.000101
0,500,7,0.000130
0,500,8,0.000069
0,500,9,0.000064
0,500,10,0.000064
0,1000,1,0.000138
0,1000,2,0.000150
0,1000,3,0.000138
0,1000,4,0.000140
0,1000,5,0.000139
0,1000,6,0.000139
0,1000,7,0.000138
0,1000,8,0.000138
0,1000,9,0.000137
0,1000,10,0.000187
0,2500,1,0.000383
0,2500,2,0.000391
0,2500,3,0.000395
0,2500,4,0.000432
0,2500,5,0.000386
0,2500,6,0.000531
0,2500,7,0.000434
0,2500,8,0.000387
0,2500,9,0.000404
0,2500,10,0.000388
0,5000,1,0.000841
0,5000,2,0.000844
0,5000,3,0.000841
0,5000,4,0.000877
0,5000,5,0.000909
0,5000,6,0.000851
0,5000,7,0.000862
0,5000,8,0.000974
0,5000,9,0.000862
0,5000,10,0.000828
0,7500,1,0.001296
0,7500,2,0.001377
0,7500,3,0.001898
0,7500,4,0.001307
0,7500,5,0.001397
0,7500,6,0.001382
0,7500,7,0.001379
0,7500,8,0.001380
0,7500,9,0.001373
0,7500,10,0.001419
0,10000,1,0.001907
0,10000,2,0.001923
0,10000,3,0.001832
0,10000,4,0.001805
0,10000,5,0.001806
0,10000,6,0.001865
0,10000,7,0.001866
0,10000,8,0.001850
0,10000,9,0.001834
0,10000,10,0.001802
0,15000,1,0.002813
0,15000,2,0.002782
0,15000,3,0.002764
0,15000,4,0.002869
0,15000,5,0.002815
0,15000,6,0.002909
0,15000,7,0.002874
0,15000,8,0.002787
0,15000,9,0.002779
0,15000,10,0.002821
0,20000,1,0.004002
0,20000,2,0.004023
0,20000,3,0.004339
0,20000,4,0.003890
0,20000,5,0.003982
0,20000,6,0.004112
0,20000,7,0.004068
0,20000,8,0.004068
0,20000,9,0.004052
0,20000,10,0.003857
0,25000,1,0.004792
0,25000,2,0.004814
0,25000,3,0.004793
0,25000,4,0.004761
0,25000,5,0.004802
0,25000,6,0.004966
0,25000,7,0.004779
0,25000,8,0.004785
0,25000,9,0.005071
0,25000,10,0.005104
0,30000,1,0.006179
0,30000,2,0.006197
0,30000,3,0.006231
0,30000,4,0.005811
0,30000,5,0.005914
0,30000,6,0.005815
0,30000,7,0.006273
0,30000,8,0.006267
0,30000,9,0.005991
0,30000,10,0.006009
0,35000,1,0.007012
0,35000,2,0.007001
0,35000,3,0.007460
0,35000,4,0.007339
0,35000,5,0.007652
0,35000,6,0.007443
0,35000,7,0.006987
0,35000,8,0.007340
0,35000,9,0.007343
0,35000,10,0.007037
0,40000,1,0.008117
0,40000,2,0.008165
0,40000,3,0.007971
0,40000,4,0.008009
0,40000,5,0.008009
0,40000,6,0.008089
0,40000,7,0.008452
0,40000,8,0.008439
0,40000,9,0.008122
0,40000,10,0.008742
0,45000,1,0.009032
0,45000,2,0.009098
0,45000,3,0.009402
0,45000,4,0.009625
0,45000,5,0.009185
0,45000,6,0.009118
0,45000,7,0.009683
0,45000,8,0.009240
0,45000,9,0.009227
0,45000,10,0.009218
0,50000,1,0.010705
0,50000,2,0.010520
0,50000,3,0.010804
0,50000,4,0.010656
0,50000,5,0.010346
0,50000,6,0.010798
0,50000,7,0.010204
0,50000,8,0.010827
0,50000,9,0.010902
0,50000,10,0.010825
0,55000,1,0.021936
0,55000,2,0.021699
0,55000,3,0.013427
0,55000,4,0.011988
0,55000,5,0.011818
0,55000,6,0.011723
0,55000,7,0.011986
0,55000,8,0.012241
0,55000,9,0.013567
0,55000,10,0.012021
0,60000,1,0.012902
0,60000,2,0.012496
0,60000,3,0.013154
0,60000,4,0.012272
0,60000,5,0.012305
0,60000,6,0.014021
0,60000,7,0.013416
0,60000,8,0.012282
0,60000,9,0.013151
0,60000,10,0.013101
0,65000,1,0.014266
0,65000,2,0.014296
0,65000,3,0.013586
0,65000,4,0.013631
0,65000,5,0.013550
0,65000,6,0.013601
0,65000,7,0.013875
0,65000,8,0.013691
0,65000,9,0.014193
0,65000,10,0.013570
0,70000,1,0.014658
0,70000,2,0.014630
0,70000,3,0.014972
0,70000,4,0.014889
0,70000,5,0.014866
0,70000,6,0.014884
0,70000,7,0.014907
0,70000,8,0.015619
0,70000,9,0.014832
0,70000,10,0.014612
0,75000,1,0.015639
0,75000,2,0.016576
0,75000,3,0.016546
0,75000,4,0.016712
0,75000,5,0.015906
0,75000,6,0.016543
0,75000,7,0.016285
0,75000,8,0.016687
0,75000,9,0.015775
0,75000,10,0.017290
0,80000,1,0.018561
0,80000,2,0.017304
0,80000,3,0.017231
0,80000,4,0.017083
0,80000,5,0.017287
0,80000,6,0.017094
0,80000,7,0.017127
0,80000,8,0.017491
0,80000,9,0.017901
0,80000,10,0.019090
0,85000,1,0.018914
0,85000,2,0.019025
0,85000,3,0.018675
0,85000,4,0.018045
0,85000,5,0.018008
0,85000,6,0.019092
0,85000,7,0.018420
0,85000,8,0.018787
0,85000,9,0.019050
0,85000,10,0.018194
0,90000,1,0.020013
0,90000,2,0.020472
0,90000,3,0.019449
0,90000,4,0.020254
0,90000,5,0.019604
0,90000,6,0.020431
0,90000,7,0.020148
0,90000,8,0.019838
0,90000,9,0.020569
0,90000,10,0.019411
0,95000,1,0.021749
0,95000,2,0.020784
0,95000,3,0.021341
0,95000,4,0.021612
0,95000,5,0.020603
0,95000,6,0.020718
0,95000,7,0.020646
0,95000,8,0.020653
0,95000,9,0.020719
0,95000,10,0.020768
0,100000,1,0.021471
0,100000,2,0.021609
0,100000,3,0.022815
0,100000,4,0.023551
0,100000,5,0.022590
0,100000,6,0.022669
0,100000,7,0.022044
0,100000,8,0.021366
0,100000,9,0.021288
0,100000,10,0.021577
