vector_type,vector_size,iteration,execution_time
0,45000,6,0.002789
0,45000,7,0.001345
0,45000,8,0.001123
0,45000,9,0.001163
0,45000,10,0.001040
0,50000,1,0.001110
0,50000,2,0.001377
0,50000,3,0.001136
0,50000,4,0.001411
0,50000,5,0.001123
0,50000,6,0.001698
0,50000,7,0.001183
0,50000,8,0.001332
0,50000,9,0.001129
0,50000,10,0.001129
0,55000,1,0.001205
0,55000,2,0.001216
0,55000,3,0.001245
0,55000,4,0.001217
0,55000,5,0.001308
0,55000,6,0.001344
0,55000,7,0.001324
0,55000,8,0.001483
0,55000,9,0.001198
0,55000,10,0.001265
0,60000,1,0.001527
0,60000,2,0.001402
0,60000,3,0.001338
0,60000,4,0.001401
0,60000,5,0.001295
0,60000,6,0.001434
0,60000,7,0.001345
0,60000,8,0.001285
0,60000,9,0.001378
0,60000,10,0.001524
0,65000,1,0.001567
0,65000,2,0.001447
0,65000,3,0.001406
0,65000,4,0.001614
0,65000,5,0.001405
0,65000,6,0.001532
0,65000,7,0.001597
0,65000,8,0.001545
0,65000,9,0.001399
0,65000,10,0.001407
0,70000,1,0.001617
0,70000,2,0.001545
0,70000,3,0.001599
0,70000,4,0.001673
0,70000,5,0.001480
0,70000,6,0.001801
0,70000,7,0.001724
0,70000,8,0.001584
0,70000,9,0.001494
0,70000,10,0.001556
0,75000,1,0.001810
0,75000,2,0.001680
0,75000,3,0.001698
0,75000,4,0.001824
0,75000,5,0.001794
0,75000,6,0.001610
0,75000,7,0.001878
0,75000,8,0.001800
0,75000,9,0.001671
0,75000,10,0.001603
0,80000,1,0.001836
0,80000,2,0.001873
0,80000,3,0.001823
0,80000,4,0.001945
0,80000,5,0.001716
0,80000,6,0.001658
0,80000,7,0.001911
0,80000,8,0.002026
0,80000,9,0.001923
0,80000,10,0.001875
0,85000,1,0.001887
0,85000,2,0.001923
0,85000,3,0.002206
0,85000,4,0.001982
0,85000,5,0.001812
0,85000,6,0.001905
0,85000,7,0.002052
0,85000,8,0.001837
0,85000,9,0.001916
0,85000,10,0.001769
0,90000,1,0.002076
0,90000,2,0.002082
0,90000,3,0.001936
0,90000,4,0.002014
0,90000,5,0.002067
0,90000,6,0.002135
0,90000,7,0.002037
0,90000,8,0.002392
0,90000,9,0.001940
0,90000,10,0.002089
0,95000,1,0.002122
0,95000,2,0.002149
0,95000,3,0.002168
0,95000,4,0.002616
0,95000,5,0.002267
0,95000,6,0.002225
0,95000,7,0.002042
0,95000,8,0.002070
0,95000,9,0.002087
0,95000,10,0.002165
0,100000,1,0.002108
0,100000,2,0.002063
0,100000,3,0.002096
0,100000,4,0.002086
0,100000,5,0.002062
0,100000,6,0.002231
0,100000,7,0.002061
0,100000,8,0.002169
0,100000,9,0.002307
0,100000,10,0.002322
