vector_type,vector_size,iteration,execution_time
0,25,1,0.000739
0,25,2,0.000678
0,25,3,0.001184
0,25,4,0.000325
0,25,5,0.000299
0,25,6,0.000792
0,25,7,0.001546
0,25,8,0.000547
0,25,9,0.000751
0,25,10,0.000690
0,100,1,0.000899
0,100,2,0.001125
0,100,3,0.000519
0,100,4,0.000337
0,100,5,0.000345
0,100,6,0.000332
0,100,7,0.001016
0,100,8,0.001026
0,100,9,0.000774
0,100,10,0.000898
0,500,1,0.001619
0,500,2,0.001584
0,500,3,0.000436
0,500,4,0.000372
0,500,5,0.000367
0,500,6,0.000439
0,500,7,0.000449
0,500,8,0.000390
0,500,9,0.000401
0,500,10,0.000664
0,1000,1,0.000448
0,1000,2,0.000413
0,1000,3,0.000416
0,1000,4,0.000453
0,1000,5,0.000422
0,1000,6,0.000415
0,1000,7,0.000398
0,1000,8,0.000402
0,1000,9,0.000406
0,1000,10,0.000456
0,2500,1,0.000548
0,2500,2,0.000522
0,2500,3,0.000510
0,2500,4,0.000646
0,2500,5,0.000685
0,2500,6,0.000607
0,2500,7,0.000567
0,2500,8,0.000512
0,2500,9,0.000562
0,2500,10,0.000515
0,5000,1,0.001145
0,5000,2,0.001223
0,5000,3,0.000952
0,5000,4,0.000748
0,5000,5,0.000736
0,5000,6,0.000738
0,5000,7,0.000859
0,5000,8,0.000763
0,5000,9,0.000760
0,5000,10,0.000738
0,7500,1,0.001016
0,7500,2,0.001087
0,7500,3,0.001502
0,7500,4,0.001107
0,7500,5,0.001031
0,7500,6,0.001070
0,7500,7,0.000944
0,7500,8,0.000908
0,7500,9,0.000931
0,7500,10,0.000898
0,10000,1,0.001486
0,10000,2,0.001664
0,10000,3,0.001819
0,10000,4,0.001891
0,10000,5,0.001305
0,10000,6,0.001191
0,10000,7,0.001260
0,10000,8,0.001348
0,10000,9,0.001188
0,10000,10,0.001166
0,15000,1,0.001908
0,15000,2,0.002007
0,15000,3,0.001602
0,15000,4,0.001645
0,15000,5,0.001805
0,15000,6,0.001710
0,15000,7,0.002405
0,15000,8,0.001863
0,15000,9,0.001734
0,15000,10,0.001727
0,20000,1,0.002555
0,20000,2,0.004397
0,20000,3,0.002494
0,20000,4,0.002301
0,20000,5,0.002752
0,20000,6,0.002361
0,20000,7,0.002206
0,20000,8,0.002085
0,20000,9,0.002249
0,20000,10,0.002375
0,25000,1,0.002964
0,25000,2,0.002595
0,25000,3,0.002519
0,25000,4,0.004315
0,25000,5,0.003495
0,25000,6,0.003080
0,25000,7,0.002744
0,25000,8,0.002696
0,25000,9,0.002605
0,25000,10,0.003344
0,30000,1,0.003621
0,30000,2,0.003445
0,30000,3,0.003945
0,30000,4,0.003323
0,30000,5,0.003834
0,30000,6,0.003569
0,30000,7,0.003573
0,30000,8,0.003289
0,30000,9,0.003750
0,30000,10,0.003549
0,35000,1,0.003986
0,35000,2,0.003947
0,35000,3,0.007065
0,35000,4,0.005675
0,35000,5,0.003928
0,35000,6,0.004228
0,35000,7,0.004111
0,35000,8,0.005559
0,35000,9,0.005428
0,35000,10,0.004091
0,40000,1,0.005521
0,40000,2,0.005028
0,40000,3,0.005665
0,40000,4,0.004869
0,40000,5,0.005142
0,40000,6,0.004743
0,40000,7,0.005782
0,40000,8,0.005643
0,40000,9,0.004977
0,40000,10,0.005033
0,45000,1,0.006483
0,45000,2,0.006227
0,45000,3,0.006185
0,45000,4,0.006131
