vector_type,vector_size,iteration,execution_time
0,65000,4,0.002534
0,65000,5,0.002632
0,65000,6,0.002496
0,65000,7,0.002521
0,65000,8,0.002682
0,65000,9,0.002602
0,65000,10,0.002521
0,70000,1,0.002759
0,70000,2,0.002927
0,70000,3,0.003017
0,70000,4,0.002776
0,70000,5,0.002801
0,70000,6,0.002776
0,70000,7,0.002768
0,70000,8,0.002728
0,70000,9,0.002712
0,70000,10,0.002764
0,75000,1,0.002961
0,75000,2,0.003004
0,75000,3,0.003101
0,75000,4,0.003085
0,75000,5,0.003036
0,75000,6,0.003170
0,75000,7,0.002995
0,75000,8,0.003165
0,75000,9,0.003130
0,75000,10,0.003055
0,80000,1,0.003393
0,80000,2,0.003114
0,80000,3,0.003186
0,80000,4,0.003155
0,80000,5,0.003369
0,80000,6,0.003107
0,80000,7,0.003160
0,80000,8,0.003182
0,80000,9,0.003182
0,80000,10,0.003136
0,85000,1,0.003402
0,85000,2,0.003485
0,85000,3,0.003321
0,85000,4,0.003397
0,85000,5,0.003384
0,85000,6,0.003456
0,85000,7,0.004103
0,85000,8,0.003466
0,85000,9,0.003393
0,85000,10,0.003438
0,90000,1,0.003521
0,90000,2,0.003781
0,90000,3,0.003580
0,90000,4,0.003560
0,90000,5,0.003569
0,90000,6,0.003679
0,90000,7,0.003561
0,90000,8,0.003696
0,90000,9,0.003555
0,90000,10,0.003657
0,95000,1,0.005755
0,95000,2,0.003656
0,95000,3,0.003732
0,95000,4,0.004008
0,95000,5,0.004018
0,95000,6,0.003839
0,95000,7,0.003691
0,95000,8,0.003972
0,95000,9,0.003812
0,95000,10,0.003755
0,100000,1,0.003958
0,100000,2,0.004117
0,100000,3,0.004160
0,100000,4,0.004165
0,100000,5,0.004172
0,100000,6,0.004045
0,100000,7,0.004010
0,100000,8,0.003974
0,100000,9,0.003850
0,100000,10,0.004016
