vector_type,vector_size,iteration,execution_time
0,35000,3,0.007024
0,35000,4,0.007067
0,35000,5,0.007138
0,35000,6,0.007106
0,35000,7,0.007249
0,35000,8,0.007638
0,35000,9,0.007533
0,35000,10,0.010184
0,40000,1,0.009100
0,40000,2,0.008426
0,40000,3,0.008345
0,40000,4,0.008942
0,40000,5,0.008682
0,40000,6,0.008856
0,40000,7,0.008070
0,40000,8,0.008492
0,40000,9,0.008223
0,40000,10,0.008645
0,45000,1,0.009307
0,45000,2,0.009679
0,45000,3,0.009711
0,45000,4,0.009201
0,45000,5,0.009673
0,45000,6,0.009331
0,45000,7,0.010460
0,45000,8,0.011654
0,45000,9,0.012543
0,45000,10,0.010108
0,50000,1,0.010800
0,50000,2,0.010082
0,50000,3,0.010776
0,50000,4,0.010285
0,50000,5,0.010265
0,50000,6,0.010888
0,50000,7,0.010305
0,50000,8,0.010211
0,50000,9,0.010138
0,50000,10,0.010283
0,55000,1,0.012034
0,55000,2,0.013212
0,55000,3,0.012471
0,55000,4,0.012190
0,55000,5,0.011529
0,55000,6,0.012107
0,55000,7,0.011368
0,55000,8,0.011294
0,55000,9,0.012286
0,55000,10,0.011674
0,60000,1,0.012637
0,60000,2,0.012732
0,60000,3,0.013174
0,60000,4,0.012576
0,60000,5,0.013125
0,60000,6,0.012984
0,60000,7,0.012728
0,60000,8,0.012299
0,60000,9,0.013040
0,60000,10,0.012269
0,65000,1,0.013641
0,65000,2,0.013771
0,65000,3,0.013960
0,65000,4,0.013935
0,65000,5,0.013337
0,65000,6,0.013425
0,65000,7,0.013323
0,65000,8,0.013380
0,65000,9,0.014166
0,65000,10,0.014181
0,70000,1,0.014801
0,70000,2,0.014694
0,70000,3,0.015513
0,70000,4,0.015283
0,70000,5,0.015002
0,70000,6,0.015078
0,70000,7,0.015283
0,70000,8,0.015108
0,70000,9,0.014740
0,70000,10,0.015542
0,75000,1,0.016040
0,75000,2,0.015977
0,75000,3,0.016032
0,75000,4,0.016865
0,75000,5,0.015968
0,75000,6,0.016016
0,75000,7,0.015858
0,75000,8,0.015844
0,75000,9,0.016174
0,75000,10,0.016127
0,80000,1,0.017260
0,80000,2,0.017398
0,80000,3,0.017239
0,80000,4,0.017067
0,80000,5,0.017059
0,80000,6,0.016845
0,80000,7,0.017713
0,80000,8,0.017206
0,80000,9,0.017400
0,80000,10,0.017706
0,85000,1,0.019129
0,85000,2,0.018093
0,85000,3,0.018393
0,85000,4,0.018367
0,85000,5,0.018706
0,85000,6,0.018349
0,85000,7,0.018227
0,85000,8,0.018906
0,85000,9,0.018671
0,85000,10,0.018355
0,90000,1,0.019626
0,90000,2,0.019801
0,90000,3,0.020480
0,90000,4,0.019589
0,90000,5,0.019553
0,90000,6,0.019445
0,90000,7,0.019541
0,90000,8,0.019598
0,90000,9,0.019608
0,90000,10,0.019416
0,95000,1,0.020959
0,95000,2,0.021789
0,95000,3,0.020302
0,95000,4,0.020655
0,95000,5,0.021326
0,95000,6,0.021639
0,95000,7,0.020674
0,95000,8,0.020470
0,95000,9,0.021357
0,95000,10,0.020617
0,100000,1,0.021818
0,100000,2,0.022104
0,100000,3,0.022769
0,100000,4,0.023116
0,100000,5,0.022310
0,100000,6,0.021726
0,100000,7,0.022236
0,100000,8,0.022077
0,100000,9,0.021571
0,100000,10,0.022464
