vector_type,vector_size,iteration,execution_time
0,50000,9,0.012542
0,50000,10,0.012428
0,55000,1,0.014773
0,55000,2,0.014938
0,55000,3,0.014610
0,55000,4,0.014258
0,55000,5,0.014087
0,55000,6,0.014768
0,55000,7,0.013748
0,55000,8,0.014409
0,55000,9,0.014652
0,55000,10,0.013988
0,60000,1,0.015430
0,60000,2,0.015385
0,60000,3,0.016646
0,60000,4,0.015469
0,60000,5,0.016210
0,60000,6,0.016147
0,60000,7,0.015183
0,60000,8,0.015428
0,60000,9,0.015635
0,60000,10,0.015638
0,65000,1,0.017630
0,65000,2,0.018351
0,65000,3,0.016571
0,65000,4,0.016666
0,65000,5,0.016700
0,65000,6,0.016707
0,65000,7,0.016636
0,65000,8,0.018111
0,65000,9,0.017107
0,65000,10,0.017571
0,70000,1,0.018193
0,70000,2,0.018725
0,70000,3,0.018293
0,70000,4,0.018609
0,70000,5,0.018370
0,70000,6,0.018399
0,70000,7,0.020450
0,70000,8,0.018327
0,70000,9,0.018327
0,70000,10,0.019932
0,75000,1,0.019451
0,75000,2,0.019532
0,75000,3,0.020748
0,75000,4,0.019755
0,75000,5,0.019775
0,75000,6,0.020882
0,75000,7,0.019511
0,75000,8,0.019614
0,75000,9,0.020741
0,75000,10,0.019909
0,80000,1,0.022302
0,80000,2,0.021630
0,80000,3,0.021066
0,80000,4,0.021160
0,80000,5,0.021020
0,80000,6,0.020859
0,80000,7,0.022090
0,80000,8,0.022511
0,80000,9,0.021198
0,80000,10,0.021514
0,85000,1,0.023944
0,85000,2,0.023684
0,85000,3,0.022677
0,85000,4,0.022721
0,85000,5,0.025384
0,85000,6,0.022740
0,85000,7,0.024095
0,85000,8,0.023726
0,85000,9,0.027002
0,85000,10,0.022739
0,90000,1,0.024396
0,90000,2,0.024286
0,90000,3,0.027702
0,90000,4,0.025686
0,90000,5,0.025485
0,90000,6,0.024254
0,90000,7,0.024212
0,90000,8,0.024651
0,90000,9,0.028343
0,90000,10,0.024305
0,95000,1,0.025862
0,95000,2,0.026451
0,95000,3,0.026882
0,95000,4,0.026586
0,95000,5,0.026089
0,95000,6,0.026483
0,95000,7,0.027467
0,95000,8,0.027067
0,95000,9,0.026486
0,95000,10,0.025653
0,100000,1,0.027588
0,100000,2,0.027575
0,100000,3,0.030297
0,100000,4,0.027384
0,100000,5,0.027371
0,100000,6,0.027172
0,100000,7,0.027859
0,100000,8,0.026994
0,100000,9,0.026990
0,100000,10,0.027688
