vector_type,vector_size,iteration,execution_time
0,55000,5,0.002358
0,55000,6,0.002224
0,55000,7,0.002282
0,55000,8,0.002140
0,55000,9,0.002149
0,55000,10,0.002404
0,60000,1,0.002335
0,60000,2,0.002346
0,60000,3,0.002371
0,60000,4,0.002309
0,60000,5,0.002368
0,60000,6,0.002350
0,60000,7,0.002422
0,60000,8,0.002344
0,60000,9,0.002362
0,60000,10,0.002348
0,65000,1,0.002531
0,65000,2,0.002726
0,65000,3,0.002704
0,65000,4,0.002505
0,65000,5,0.002561
0,65000,6,0.002649
0,65000,7,0.002636
0,65000,8,0.002493
0,65000,9,0.002539
0,65000,10,0.002561
0,70000,1,0.003063
0,70000,2,0.003187
0,70000,3,0.003036
0,70000,4,0.002746
0,70000,5,0.002759
0,70000,6,0.002705
0,70000,7,0.002716
0,70000,8,0.002730
0,70000,9,0.002762
0,70000,10,0.002746
0,75000,1,0.003146
0,75000,2,0.003129
0,75000,3,0.002894
0,75000,4,0.003170
0,75000,5,0.002912
0,75000,6,0.002971
0,75000,7,0.003114
0,75000,8,0.003045
0,75000,9,0.002914
0,75000,10,0.003104
0,80000,1,0.003302
0,80000,2,0.003298
0,80000,3,0.003346
0,80000,4,0.003365
0,80000,5,0.003098
0,80000,6,0.003133
0,80000,7,0.003310
0,80000,8,0.003227
0,80000,9,0.003204
0,80000,10,0.003070
0,85000,1,0.003598
0,85000,2,0.003659
0,85000,3,0.003502
0,85000,4,0.003305
0,85000,5,0.003628
0,85000,6,0.003332
0,85000,7,0.003465
0,85000,8,0.003369
0,85000,9,0.003529
0,85000,10,0.003320
0,90000,1,0.003709
0,90000,2,0.003626
0,90000,3,0.003846
0,90000,4,0.003572
0,90000,5,0.003578
0,90000,6,0.003781
0,90000,7,0.003577
0,90000,8,0.003693
0,90000,9,0.003476
0,90000,10,0.003521
0,95000,1,0.004002
0,95000,2,0.003717
0,95000,3,0.004114
0,95000,4,0.003977
0,95000,5,0.003721
0,95000,6,0.003984
0,95000,7,0.003902
0,95000,8,0.003856
0,95000,9,0.003789
0,95000,10,0.003802
0,100000,1,0.003889
0,100000,2,0.004435
0,100000,3,0.003913
0,100000,4,0.004181
0,100000,5,0.004257
0,100000,6,0.004100
0,100000,7,0.004185
0,100000,8,0.004172
0,100000,9,0.004054
0,100000,10,0.004173
