vector_type,vector_size,iteration,execution_time
0,55000,4,0.004793
0,55000,5,0.005173
0,55000,6,0.004418
0,55000,7,0.004860
0,55000,8,0.004431
0,55000,9,0.004473
0,55000,10,0.004637
0,60000,1,0.004772
0,60000,2,0.004963
0,60000,3,0.004718
0,60000,4,0.005202
0,60000,5,0.004716
0,60000,6,0.004982
0,60000,7,0.004793
0,60000,8,0.004930
0,60000,9,0.004739
0,60000,10,0.004722
0,65000,1,0.005290
0,65000,2,0.006161
0,65000,3,0.005646
0,65000,4,0.005244
0,65000,5,0.005368
0,65000,6,0.005768
0,65000,7,0.005747
0,65000,8,0.005500
0,65000,9,0.006421
0,65000,10,0.005740
0,70000,1,0.006396
0,70000,2,0.006476
0,70000,3,0.006148
0,70000,4,0.005826
0,70000,5,0.006180
0,70000,6,0.006004
0,70000,7,0.006030
0,70000,8,0.005784
0,70000,9,0.005918
0,70000,10,0.006172
0,75000,1,0.007019
0,75000,2,0.006854
0,75000,3,0.007149
0,75000,4,0.007298
0,75000,5,0.006684
0,75000,6,0.007221
0,75000,7,0.007269
0,75000,8,0.010983
0,75000,9,0.006852
0,75000,10,0.007058
0,80000,1,0.007801
0,80000,2,0.008021
0,80000,3,0.008173
0,80000,4,0.007810
0,80000,5,0.007551
0,80000,6,0.007415
0,80000,7,0.007737
0,80000,8,0.007444
0,80000,9,0.007587
0,80000,10,0.007179
0,85000,1,0.008780
0,85000,2,0.009085
0,85000,3,0.008411
0,85000,4,0.007885
0,85000,5,0.014037
0,85000,6,0.008976
0,85000,7,0.008462
0,85000,8,0.008097
0,85000,9,0.009591
0,85000,10,0.008080
0,90000,1,0.012348
0,90000,2,0.011617
0,90000,3,0.009320
0,90000,4,0.009780
0,90000,5,0.009192
0,90000,6,0.010270
0,90000,7,0.009407
0,90000,8,0.009494
0,90000,9,0.008603
0,90000,10,0.009378
0,95000,1,0.011670
0,95000,2,0.010664
0,95000,3,0.010519
0,95000,4,0.010547
0,95000,5,0.010429
0,95000,6,0.011668
0,95000,7,0.010371
0,95000,8,0.011051
0,95000,9,0.010832
0,95000,10,0.010545
0,100000,1,0.011473
0,100000,2,0.010925
0,100000,3,0.012346
0,100000,4,0.012237
0,100000,5,0.011335
0,100000,6,0.010911
0,100000,7,0.011466
0,100000,8,0.011141
0,100000,9,0.010903
0,100000,10,0.010377
