vector_type,vector_size,iteration,execution_time
0,25,1,0.000005
0,25,2,0.000003
0,25,3,0.000003
0,25,4,0.000003
0,25,5,0.000003
0,25,6,0.000002
0,25,7,0.000003
0,25,8,0.000003
0,25,9,0.000003
0,25,10,0.000003
0,100,1,0.000041
0,100,2,0.000039
0,100,3,0.000038
0,100,4,0.000038
0,100,5,0.000037
0,100,6,0.000037
0,100,7,0.000037
0,100,8,0.000037
0,100,9,0.000037
0,100,10,0.000036
0,500,1,0.000897
0,500,2,0.000882
0,500,3,0.000898
0,500,4,0.001038
0,500,5,0.000635
0,500,6,0.000750
0,500,7,0.000640
0,500,8,0.000615
0,500,9,0.000633
0,500,10,0.000576
0,1000,1,0.002204
0,1000,2,0.002173
0,1000,3,0.002176
0,1000,4,0.002138
0,1000,5,0.002630
0,1000,6,0.002376
0,1000,7,0.002332
0,1000,8,0.002194
0,1000,9,0.002237
0,1000,10,0.002185
0,2500,1,0.015038
0,2500,2,0.015011
0,2500,3,0.018136
0,2500,4,0.014795
0,2500,5,0.014917
0,2500,6,0.013951
0,2500,7,0.013848
0,2500,8,0.013924
0,2500,9,0.015001
0,2500,10,0.014033
0,5000,1,0.064151
0,5000,2,0.062379
0,5000,3,0.061123
0,5000,4,0.065370
0,5000,5,0.069704
0,5000,6,0.072036
0,5000,7,0.071046
0,5000,8,0.065150
0,5000,9,0.061934
0,5000,10,0.073068
0,7500,1,0.206216
0,7500,2,0.160694
0,7500,3,0.166679
0,7500,4,0.163469
0,7500,5,0.157176
0,7500,6,0.155384
0,7500,7,0.155273
0,7500,8,0.156357
0,7500,9,0.154666
0,7500,10,0.166308
0,10000,1,0.318119
0,10000,2,0.298473
0,10000,3,0.302464
0,10000,4,0.288374
0,10000,5,0.290329
0,10000,6,0.302969
0,10000,7,0.297553
0,10000,8,0.288325
0,10000,9,0.288833
0,10000,10,0.290355
0,15000,1,0.688220
0,15000,2,0.682264
0,15000,3,0.679327
0,15000,4,0.684224
0,15000,5,0.690044
0,15000,6,0.684416
0,15000,7,0.826274
0,15000,8,0.684187
0,15000,9,0.683395
0,15000,10,0.682171
0,20000,1,1.240620
0,20000,2,1.225411
0,20000,3,1.247817
0,20000,4,1.241070
0,20000,5,1.249180
0,20000,6,1.242178
0,20000,7,1.257809
0,20000,8,1.266012
0,20000,9,1.232113
0,20000,10,1.252719
0,25000,1,1.979216
0,25000,2,1.982626
0,25000,3,1.972945
0,25000,4,2.034206
0,25000,5,1.990999
0,25000,6,1.983750
0,25000,7,1.994426
0,25000,8,2.026354
0,25000,9,2.002411
0,25000,10,2.037182
0,30000,1,2.905834
0,30000,2,2.916826
0,30000,3,2.939104
0,30000,4,2.952777
0,30000,5,2.929860
0,30000,6,2.878388
0,30000,7,2.854681
0,30000,8,2.845032
0,30000,9,2.875032
0,30000,10,2.848718
0,35000,1,3.906802
0,35000,2,3.895586
0,35000,3,3.884238
0,35000,4,3.924804
0,35000,5,3.893128
0,35000,6,3.936141
0,35000,7,3.916547
0,35000,8,3.912514
0,35000,9,3.905654
0,35000,10,3.902843
0,40000,1,5.151229
0,40000,2,5.167492
0,40000,3,5.122303
0,40000,4,5.166720
0,40000,5,5.334284
0,40000,6,5.156945
0,40000,7,5.143700
0,40000,8,5.090840
0,40000,9,5.136622
0,40000,10,5.113578
0,45000,1,6.505121
0,45000,2,6.527806
0,45000,3,6.509868
0,45000,4,6.513162
0,45000,5,6.501972
0,45000,6,6.500099
0,45000,7,6.483399
0,45000,8,6.505500
0,45000,9,6.493657
0,45000,10,6.566874
0,50000,1,8.150663
0,50000,2,8.060630
0,50000,3,8.076969
0,50000,4,8.110964
0,50000,5,8.044938
0,50000,6,8.051126
0,50000,7,8.192394
0,50000,8,8.054170
0,50000,9,8.105813
0,50000,10,8.133249
