vector_type,vector_size,iteration,execution_time
0,25,1,0.000004
0,25,2,0.000008
0,25,3,0.000003
0,25,4,0.000003
0,25,5,0.000003
0,25,6,0.000003
0,25,7,0.000005
0,25,8,0.000002
0,25,9,0.000003
0,25,10,0.000003
0,100,1,0.000015
0,100,2,0.000011
0,100,3,0.000012
0,100,4,0.000009
0,100,5,0.000013
0,100,6,0.000012
0,100,7,0.000010
0,100,8,0.000009
0,100,9,0.000010
0,100,10,0.000016
0,500,1,0.000045
0,500,2,0.000047
0,500,3,0.000037
0,500,4,0.000037
0,500,5,0.000037
0,500,6,0.000037
0,500,7,0.000036
0,500,8,0.000037
0,500,9,0.000036
0,500,10,0.000034
0,1000,1,0.000133
0,1000,2,0.000086
0,1000,3,0.000079
0,1000,4,0.000079
0,1000,5,0.000098
0,1000,6,0.000095
0,1000,7,0.000083
0,1000,8,0.000080
0,1000,9,0.000080
0,1000,10,0.000122
0,2500,1,0.000331
0,2500,2,0.000204
0,2500,3,0.000198
0,2500,4,0.000215
0,2500,5,0.000197
0,2500,6,0.000216
0,2500,7,0.000225
0,2500,8,0.000197
0,2500,9,0.000280
0,2500,10,0.000200
0,5000,1,0.000520
0,5000,2,0.000481
0,5000,3,0.000541
0,5000,4,0.000500
0,5000,5,0.000544
0,5000,6,0.000517
0,5000,7,0.000487
0,5000,8,0.000540
0,5000,9,0.000816
0,5000,10,0.000709
0,7500,1,0.000833
0,7500,2,0.000897
0,7500,3,0.000692
0,7500,4,0.000873
0,7500,5,0.000994
0,7500,6,0.001177
0,7500,7,0.001186
0,7500,8,0.000899
0,7500,9,0.000905
0,7500,10,0.000931
0,10000,1,0.001109
0,10000,2,0.001088
0,10000,3,0.000955
0,10000,4,0.000925
0,10000,5,0.000902
0,10000,6,0.000908
0,10000,7,0.000906
0,10000,8,0.000917
0,10000,9,0.000885
0,10000,10,0.000890
0,15000,1,0.001635
0,15000,2,0.001735
0,15000,3,0.001420
0,15000,4,0.001472
0,15000,5,0.001354
0,15000,6,0.001463
0,15000,7,0.001318
0,15000,8,0.001310
0,15000,9,0.001361
0,15000,10,0.001342
0,20000,1,0.002369
0,20000,2,0.002188
0,20000,3,0.001875
0,20000,4,0.001945
0,20000,5,0.001867
0,20000,6,0.001852
0,20000,7,0.001948
0,20000,8,0.001959
0,20000,9,0.002222
0,20000,10,0.002628
0,25000,1,0.003751
0,25000,2,0.003153
0,25000,3,0.002746
0,25000,4,0.002638
0,25000,5,0.002357
0,25000,6,0.002627
0,25000,7,0.002394
0,25000,8,0.002377
0,25000,9,0.004346
0,25000,10,0.003895
0,30000,1,0.005089
0,30000,2,0.004451
0,30000,3,0.003410
0,30000,4,0.003460
0,30000,5,0.003717
0,30000,6,0.003291
0,30000,7,0.003298
0,30000,8,0.004446
0,30000,9,0.005523
0,30000,10,0.004437
0,35000,1,0.005633
0,35000,2,0.005097
0,35000,3,0.004409
0,35000,4,0.004016
0,35000,5,0.004174
0,35000,6,0.003764
0,35000,7,0.003936
0,35000,8,0.003993
0,35000,9,0.005412
0,35000,10,0.005018
0,40000,1,0.005551
0,40000,2,0.006349
0,40000,3,0.005685
0,40000,4,0.005317
0,40000,5,0.005042
0,40000,6,0.005296
0,40000,7,0.008492
0,40000,8,0.005503
0,40000,9,0.005233
0,40000,10,0.005417
0,45000,1,0.007349
0,45000,2,0.007238
0,45000,3,0.006350
0,45000,4,0.006192
0,45000,5,0.006934
0,45000,6,0.006559
0,45000,7,0.006143
0,45000,8,0.006456
0,45000,9,0.006423
0,45000,10,0.005814
0,50000,1,0.009442
0,50000,2,0.008242
0,50000,3,0.007760
0,50000,4,0.007744
0,50000,5,0.007160
0,50000,6,0.007084
0,50000,7,0.007813
0,50000,8,0.010090
0,50000,9,0.007473
0,50000,10,0.007755
0,55000,1,0.011939
0,55000,2,0.007348
0,55000,3,0.006361
0,55000,4,0.007164
0,55000,5,0.008200
0,55000,6,0.009674
0,55000,7,0.009169
0,55000,8,0.008687
0,55000,9,0.010812
0,55000,10,0.009367
0,60000,1,0.010096
0,60000,2,0.011119
0,60000,3,0.011964
0,60000,4,0.010155
0,60000,5,0.010232
0,60000,6,0.010045
0,60000,7,0.010272
0,60000,8,0.009883
0,60000,9,0.010130
0,60000,10,0.010624
0,65000,1,0.009712
0,65000,2,0.012426
0,65000,3,0.011938
0,65000,4,0.010697
0,65000,5,0.011290
0,65000,6,0.012730
0,65000,7,0.011693
0,65000,8,0.011406
0,65000,9,0.012141
0,65000,10,0.009399
0,70000,1,0.010067
0,70000,2,0.012202
0,70000,3,0.011295
0,70000,4,0.013315
0,70000,5,0.012323
0,70000,6,0.009725
0,70000,7,0.011698
0,70000,8,0.009335
0,70000,9,0.009918
0,70000,10,0.010541
0,75000,1,0.011988
0,75000,2,0.014698
0,75000,3,0.012484
0,75000,4,0.011292
0,75000,5,0.010684
0,75000,6,0.013172
0,75000,7,0.013740
0,75000,8,0.011903
0,75000,9,0.010951
0,75000,10,0.011500
0,80000,1,0.013703
0,80000,2,0.013122
0,80000,3,0.012728
0,80000,4,0.012539
0,80000,5,0.013328
0,80000,6,0.011747
0,80000,7,0.012507
0,80000,8,0.012386
0,80000,9,0.013594
0,80000,10,0.012085
0,85000,1,0.016847
0,85000,2,0.014506
0,85000,3,0.014442
0,85000,4,0.014044
0,85000,5,0.016013
0,85000,6,0.013996
0,85000,7,0.013862
0,85000,8,0.019374
0,85000,9,0.015415
0,85000,10,0.013666
0,90000,1,0.015263
0,90000,2,0.015289
0,90000,3,0.015432
0,90000,4,0.015170
0,90000,5,0.016835
0,90000,6,0.018428
0,90000,7,0.015501
0,90000,8,0.015692
0,90000,9,0.016164
0,90000,10,0.015145
0,95000,1,0.017344
0,95000,2,0.017001
0,95000,3,0.016776
0,95000,4,0.016442
0,95000,5,0.017328
0,95000,6,0.019355
0,95000,7,0.019882
0,95000,8,0.019494
0,95000,9,0.016749
0,95000,10,0.017067
0,100000,1,0.019619
0,100000,2,0.018918
0,100000,3,0.023953
0,100000,4,0.019506
0,100000,5,0.019101
0,100000,6,0.019212
0,100000,7,0.018382
0,100000,8,0.018988
0,100000,9,0.021053
0,100000,10,0.019144
